region,site,block_ID_original,plot_ID_original,position_ID_original,species,treat_warming,treat_competition,added_focals,block_ID,position_ID,unique_plot_ID,unique_plant_ID
ZAF,hi,3,6,1,alomac,warm,bare,wf,03,01,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.01
ZAF,hi,3,6,2,cotpan,warm,bare,wf,03,02,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.02
ZAF,hi,3,6,3,eracap,warm,bare,wf,03,03,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.03
ZAF,hi,3,6,4,scinat,warm,bare,wf,03,04,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.04
ZAF,hi,3,6,5,budlor,warm,bare,wf,03,05,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.05
ZAF,hi,3,6,6,cotorb,warm,bare,wf,03,06,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.06
ZAF,hi,3,6,7,diepau,warm,bare,wf,03,07,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.07
ZAF,hi,3,6,8,arijuc,warm,bare,wf,03,08,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.08
ZAF,hi,3,6,9,melner,warm,bare,wf,03,09,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.09
ZAF,hi,3,6,10,xervis,warm,bare,wf,03,10,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.10
ZAF,hi,3,6,11,eupcla,warm,bare,wf,03,11,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.11
ZAF,hi,3,6,12,leuser,warm,bare,wf,03,12,ZAF.hi.warm.bare.wf.03,ZAF.hi.warm.bare.wf.03.12
ZAF,hi,4,1,1,alomac,warm,bare,wf,04,01,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.01
ZAF,hi,4,1,2,rosrub,warm,bare,wf,04,02,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.02
ZAF,hi,4,1,3,eracap,warm,bare,wf,04,03,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.03
ZAF,hi,4,1,4,scinat,warm,bare,wf,04,04,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.04
ZAF,hi,4,1,5,leuser,warm,bare,wf,04,05,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.05
ZAF,hi,4,1,6,euppul,warm,bare,wf,04,06,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.06
ZAF,hi,4,1,7,diepau,warm,bare,wf,04,07,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.07
ZAF,hi,4,1,8,arijuc,warm,bare,wf,04,08,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.08
ZAF,hi,4,1,9,melner,warm,bare,wf,04,09,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.09
ZAF,hi,4,1,10,cribul,warm,bare,wf,04,10,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.10
ZAF,hi,4,1,11,eupcla,warm,bare,wf,04,11,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.11
ZAF,hi,4,1,12,budlor,warm,bare,wf,04,12,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.12
ZAF,hi,4,2,1,alomac,warm,bare,wf,04,01,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.01
ZAF,hi,4,2,2,cotpan,warm,bare,wf,04,02,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.02
ZAF,hi,4,2,3,eracap,warm,bare,wf,04,03,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.03
ZAF,hi,4,2,4,scinat,warm,bare,wf,04,04,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.04
ZAF,hi,4,2,5,budsal ,warm,bare,wf,04,05,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.05
ZAF,hi,4,2,6,euppul,warm,bare,wf,04,06,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.06
ZAF,hi,4,2,7,knilin,warm,bare,wf,04,07,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.07
ZAF,hi,4,2,8,arijuc,warm,bare,wf,04,08,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.08
ZAF,hi,4,2,9,melner,warm,bare,wf,04,09,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.09
ZAF,hi,4,2,10,cribul,warm,bare,wf,04,10,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.10
ZAF,hi,4,2,11,eupcla,warm,bare,wf,04,11,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.11
ZAF,hi,4,2,12,budlor,warm,bare,wf,04,12,ZAF.hi.warm.bare.wf.04,ZAF.hi.warm.bare.wf.04.12
ZAF,hi,4,4,1,alomac,ambi,vege,wf,04,01,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.01
ZAF,hi,4,4,2,rosrub,ambi,vege,wf,04,02,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.02
ZAF,hi,4,4,3,eracap,ambi,vege,wf,04,03,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.03
ZAF,hi,4,4,4,scinat,ambi,vege,wf,04,04,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.04
ZAF,hi,4,4,5,pyrang,ambi,vege,wf,04,05,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.05
ZAF,hi,4,4,6,euppul,ambi,vege,wf,04,06,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.06
ZAF,hi,4,4,7,diepau,ambi,vege,wf,04,07,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.07
ZAF,hi,4,4,8,arijuc,ambi,vege,wf,04,08,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.08
ZAF,hi,4,4,9,melner,ambi,vege,wf,04,09,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.09
ZAF,hi,4,4,10,cribul,ambi,vege,wf,04,10,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.10
ZAF,hi,4,4,11,eupcla,ambi,vege,wf,04,11,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.11
ZAF,hi,4,4,12,budlor,ambi,vege,wf,04,12,ZAF.hi.ambi.vege.wf.04,ZAF.hi.ambi.vege.wf.04.12
ZAF,hi,4,6,1,alomac,warm,vege,wf,04,01,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.01
ZAF,hi,4,6,2,rosrub,warm,vege,wf,04,02,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.02
ZAF,hi,4,6,3,eracap,warm,vege,wf,04,03,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.03
ZAF,hi,4,6,4,scinat,warm,vege,wf,04,04,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.04
ZAF,hi,4,6,5,leuser,warm,vege,wf,04,05,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.05
ZAF,hi,4,6,6,eupcla,warm,vege,wf,04,06,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.06
ZAF,hi,4,6,7,xervis,warm,vege,wf,04,07,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.07
ZAF,hi,4,6,8,arijuc,warm,vege,wf,04,08,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.08
ZAF,hi,4,6,9,melner,warm,vege,wf,04,09,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.09
ZAF,hi,4,6,10,watsoc,warm,vege,wf,04,10,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.10
ZAF,hi,4,6,11,cotorb,warm,vege,wf,04,11,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.11
ZAF,hi,4,6,12,budsal ,warm,vege,wf,04,12,ZAF.hi.warm.vege.wf.04,ZAF.hi.warm.vege.wf.04.12
ZAF,hi,5,1,1,alomac,warm,vege,wf,05,01,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.01
ZAF,hi,5,1,2,leuser,warm,vege,wf,05,02,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.02
ZAF,hi,5,1,3,eracap,warm,vege,wf,05,03,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.03
ZAF,hi,5,1,4,scinat,warm,vege,wf,05,04,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.04
ZAF,hi,5,1,5,cotpan,warm,vege,wf,05,05,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.05
ZAF,hi,5,1,6,eupcla,warm,vege,wf,05,06,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.06
ZAF,hi,5,1,7,xervis,warm,vege,wf,05,07,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.07
ZAF,hi,5,1,8,arijuc,warm,vege,wf,05,08,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.08
ZAF,hi,5,1,9,melner,warm,vege,wf,05,09,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.09
ZAF,hi,5,1,10,watsoc,warm,vege,wf,05,10,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.10
ZAF,hi,5,1,11,cotorb,warm,vege,wf,05,11,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.11
ZAF,hi,5,1,12,budsal ,warm,vege,wf,05,12,ZAF.hi.warm.vege.wf.05,ZAF.hi.warm.vege.wf.05.12
ZAF,hi,5,2,1,alomac,ambi,vege,wf,05,01,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.01
ZAF,hi,5,2,2,cotpan,ambi,vege,wf,05,02,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.02
ZAF,hi,5,2,3,eracap,ambi,vege,wf,05,03,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.03
ZAF,hi,5,2,4,scinat,ambi,vege,wf,05,04,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.04
ZAF,hi,5,2,5,budsal ,ambi,vege,wf,05,05,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.05
ZAF,hi,5,2,6,euppul,ambi,vege,wf,05,06,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.06
ZAF,hi,5,2,7,cribul,ambi,vege,wf,05,07,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.07
ZAF,hi,5,2,8,arijuc,ambi,vege,wf,05,08,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.08
ZAF,hi,5,2,9,melner,ambi,vege,wf,05,09,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.09
ZAF,hi,5,2,10,diepau,ambi,vege,wf,05,10,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.10
ZAF,hi,5,2,11,cotorb,ambi,vege,wf,05,11,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.11
ZAF,hi,5,2,12,leuser,ambi,vege,wf,05,12,ZAF.hi.ambi.vege.wf.05,ZAF.hi.ambi.vege.wf.05.12
ZAF,hi,5,3,1,alomac,ambi,bare,wf,05,01,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.01
ZAF,hi,5,3,2,rosrub,ambi,bare,wf,05,02,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.02
ZAF,hi,5,3,3,eracap,ambi,bare,wf,05,03,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.03
ZAF,hi,5,3,4,scinat,ambi,bare,wf,05,04,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.04
ZAF,hi,5,3,5,budsal ,ambi,bare,wf,05,05,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.05
ZAF,hi,5,3,6,euppul,ambi,bare,wf,05,06,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.06
ZAF,hi,5,3,7,knilin,ambi,bare,wf,05,07,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.07
ZAF,hi,5,3,8,arijuc,ambi,bare,wf,05,08,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.08
ZAF,hi,5,3,9,melner,ambi,bare,wf,05,09,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.09
ZAF,hi,5,3,10,cribul,ambi,bare,wf,05,10,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.10
ZAF,hi,5,3,11,cotorb,ambi,bare,wf,05,11,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.11
ZAF,hi,5,3,12,leuser,ambi,bare,wf,05,12,ZAF.hi.ambi.bare.wf.05,ZAF.hi.ambi.bare.wf.05.12
ZAF,hi,5,4,1,alomac,warm,bare,wf,05,01,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.01
ZAF,hi,5,4,2,cotpan,warm,bare,wf,05,02,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.02
ZAF,hi,5,4,3,eracap,warm,bare,wf,05,03,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.03
ZAF,hi,5,4,4,scinat,warm,bare,wf,05,04,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.04
ZAF,hi,5,4,5,cotpan,warm,bare,wf,05,05,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.05
ZAF,hi,5,4,6,cotorb,warm,bare,wf,05,06,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.06
ZAF,hi,5,4,7,watsoc,warm,bare,wf,05,07,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.07
ZAF,hi,5,4,8,arijuc,warm,bare,wf,05,08,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.08
ZAF,hi,5,4,9,melner,warm,bare,wf,05,09,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.09
ZAF,hi,5,4,10,xervis,warm,bare,wf,05,10,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.10
ZAF,hi,5,4,11,eupcla,warm,bare,wf,05,11,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.11
ZAF,hi,5,4,12,leuser,warm,bare,wf,05,12,ZAF.hi.warm.bare.wf.05,ZAF.hi.warm.bare.wf.05.12
ZAF,hi,6,1,1,alomac,warm,vege,wf,06,01,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.01
ZAF,hi,6,1,2,cotpan,warm,vege,wf,06,02,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.02
ZAF,hi,6,1,3,eracap,warm,vege,wf,06,03,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.03
ZAF,hi,6,1,4,scinat,warm,vege,wf,06,04,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.04
ZAF,hi,6,1,5,leuser,warm,vege,wf,06,05,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.05
ZAF,hi,6,1,6,eupcla,warm,vege,wf,06,06,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.06
ZAF,hi,6,1,7,xervis  ,warm,vege,wf,06,07,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.07
ZAF,hi,6,1,8,arijuc,warm,vege,wf,06,08,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.08
ZAF,hi,6,1,9,melner,warm,vege,wf,06,09,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.09
ZAF,hi,6,1,10,watsoc,warm,vege,wf,06,10,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.10
ZAF,hi,6,1,11,cotorb,warm,vege,wf,06,11,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.11
ZAF,hi,6,1,12,budsal ,warm,vege,wf,06,12,ZAF.hi.warm.vege.wf.06,ZAF.hi.warm.vege.wf.06.12
ZAF,hi,6,2,1,alomac,warm,bare,wf,06,01,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.01
ZAF,hi,6,2,2,cotpan,warm,bare,wf,06,02,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.02
ZAF,hi,6,2,3,eracap,warm,bare,wf,06,03,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.03
ZAF,hi,6,2,4,scinat,warm,bare,wf,06,04,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.04
ZAF,hi,6,2,5,leuser,warm,bare,wf,06,05,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.05
ZAF,hi,6,2,6,euppul,warm,bare,wf,06,06,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.06
ZAF,hi,6,2,7,cribul,warm,bare,wf,06,07,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.07
ZAF,hi,6,2,8,arijuc,warm,bare,wf,06,08,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.08
ZAF,hi,6,2,9,melner,warm,bare,wf,06,09,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.09
ZAF,hi,6,2,10,knilin,warm,bare,wf,06,10,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.10
ZAF,hi,6,2,11,cotorb,warm,bare,wf,06,11,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.11
ZAF,hi,6,2,12,budsal ,warm,bare,wf,06,12,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.12
ZAF,hi,6,3,1,alomac,ambi,vege,wf,06,01,ZAF.hi.ambi.vege.wf.06,ZAF.hi.ambi.vege.wf.06.01
ZAF,hi,6,3,2,rosrub,ambi,vege,wf,06,02,ZAF.hi.ambi.vege.wf.06,ZAF.hi.ambi.vege.wf.06.02
ZAF,hi,6,3,3,eracap,ambi,vege,wf,06,03,ZAF.hi.ambi.vege.wf.06,ZAF.hi.ambi.vege.wf.06.03
ZAF,hi,6,3,4,scinat,ambi,vege,wf,06,04,ZAF.hi.ambi.vege.wf.06,ZAF.hi.ambi.vege.wf.06.04
ZAF,hi,6,3,5,budsal ,ambi,vege,wf,06,05,ZAF.hi.ambi.vege.wf.06,ZAF.hi.ambi.vege.wf.06.05
ZAF,hi,6,3,6,euppul,ambi,vege,wf,06,06,ZAF.hi.ambi.vege.wf.06,ZAF.hi.ambi.vege.wf.06.06
ZAF,hi,6,3,7,knilin,warm,bare,wf,06,07,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.07
ZAF,hi,6,3,8,arijuc,warm,bare,wf,06,08,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.08
ZAF,hi,6,3,9,melner,warm,bare,wf,06,09,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.09
ZAF,hi,6,3,10,cribul,warm,bare,wf,06,10,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.10
ZAF,hi,6,3,11,eupcla,warm,bare,wf,06,11,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.11
ZAF,hi,6,3,12,leuser,warm,bare,wf,06,12,ZAF.hi.warm.bare.wf.06,ZAF.hi.warm.bare.wf.06.12
ZAF,hi,6,6,1,alomac,ambi,bare,wf,06,01,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.01
ZAF,hi,6,6,2,budsal ,ambi,bare,wf,06,02,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.02
ZAF,hi,6,6,3,eracap,ambi,bare,wf,06,03,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.03
ZAF,hi,6,6,4,scinat,ambi,bare,wf,06,04,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.04
ZAF,hi,6,6,5,cotpan,ambi,bare,wf,06,05,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.05
ZAF,hi,6,6,6,cotorb,ambi,bare,wf,06,06,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.06
ZAF,hi,6,6,7,watsoc,ambi,bare,wf,06,07,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.07
ZAF,hi,6,6,8,arijuc,ambi,bare,wf,06,08,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.08
ZAF,hi,6,6,9,melner,ambi,bare,wf,06,09,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.09
ZAF,hi,6,6,10,xervis ,ambi,bare,wf,06,10,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.10
ZAF,hi,6,6,11,eupcla,ambi,bare,wf,06,11,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.11
ZAF,hi,6,6,12,leuser ,ambi,bare,wf,06,12,ZAF.hi.ambi.bare.wf.06,ZAF.hi.ambi.bare.wf.06.12
ZAF,hi,7,1,1,alomac,ambi,vege,wf,07,01,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.01
ZAF,hi,7,1,2,rosrub,ambi,vege,wf,07,02,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.02
ZAF,hi,7,1,3,eracap,ambi,vege,wf,07,03,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.03
ZAF,hi,7,1,4,scinat,ambi,vege,wf,07,04,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.04
ZAF,hi,7,1,5,cotpan,ambi,vege,wf,07,05,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.05
ZAF,hi,7,1,6,eupcla,ambi,vege,wf,07,06,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.06
ZAF,hi,7,1,7,xervis,ambi,vege,wf,07,07,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.07
ZAF,hi,7,1,8,arijuc,ambi,vege,wf,07,08,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.08
ZAF,hi,7,1,9,melner,ambi,vege,wf,07,09,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.09
ZAF,hi,7,1,10,knilin,ambi,vege,wf,07,10,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.10
ZAF,hi,7,1,11,cotorb,ambi,vege,wf,07,11,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.11
ZAF,hi,7,1,12,budsal ,ambi,vege,wf,07,12,ZAF.hi.ambi.vege.wf.07,ZAF.hi.ambi.vege.wf.07.12
ZAF,hi,7,2,1,alomac,warm,vege,wf,07,01,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.01
ZAF,hi,7,2,2,leuser,warm,vege,wf,07,02,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.02
ZAF,hi,7,2,3,eracap,warm,vege,wf,07,03,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.03
ZAF,hi,7,2,4,scinat,warm,vege,wf,07,04,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.04
ZAF,hi,7,2,5,budsal ,warm,vege,wf,07,05,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.05
ZAF,hi,7,2,6,euppul,warm,vege,wf,07,06,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.06
ZAF,hi,7,2,7, cribul,warm,vege,wf,07,07,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.07
ZAF,hi,7,2,8,arijuc,warm,vege,wf,07,08,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.08
ZAF,hi,7,2,9,melner,warm,vege,wf,07,09,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.09
ZAF,hi,7,2,10,watsoc,warm,vege,wf,07,10,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.10
ZAF,hi,7,2,11,cotorb,warm,vege,wf,07,11,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.11
ZAF,hi,7,2,12,pyrang,warm,vege,wf,07,12,ZAF.hi.warm.vege.wf.07,ZAF.hi.warm.vege.wf.07.12
ZAF,hi,7,4,1,alomac,ambi,bare,wf,07,01,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.01
ZAF,hi,7,4,2,budsal ,ambi,bare,wf,07,02,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.02
ZAF,hi,7,4,3,eracap,ambi,bare,wf,07,03,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.03
ZAF,hi,7,4,4,scinat,ambi,bare,wf,07,04,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.04
ZAF,hi,7,4,5,pyrang,ambi,bare,wf,07,05,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.05
ZAF,hi,7,4,6,euppul,ambi,bare,wf,07,06,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.06
ZAF,hi,7,4,7,knilin,ambi,bare,wf,07,07,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.07
ZAF,hi,7,4,8,arijuc,ambi,bare,wf,07,08,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.08
ZAF,hi,7,4,9,melner,ambi,bare,wf,07,09,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.09
ZAF,hi,7,4,10, cribul,ambi,bare,wf,07,10,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.10
ZAF,hi,7,4,11,eupcla,ambi,bare,wf,07,11,ZAF.hi.ambi.bare.wf.07,ZAF.hi.ambi.bare.wf.07.11
